law,n,prev,sd_eta,b0,reps,seed,m_eta,folds,n_eff_mean,n_eff_median,n_eff_sd,n_eff_min,n_eff_max,S,one_class_share,same_penalty_CD,same_penalty_CDind,ml_nonconvergence_share,LL_A,LLse_A,BR_A,BRse_A,sdb_A,fix_share_A,LL_B,LLse_B,BR_B,BRse_B,sdb_B,fix_share_B,LL_C,LLse_C,BR_C,BRse_C,sdb_C,fix_share_C,LL_D,LLse_D,BR_D,BRse_D,sdb_D,fix_share_D,LL_Dind,LLse_Dind,BR_Dind,BRse_Dind,sdb_Dind,fix_share_Dind,LL_E,LLse_E,BR_E,BRse_E,sdb_E,fix_share_E,rep_beats_A_B,rep_beats_A_C,rep_beats_A_D,rep_beats_A_E,LL_D_minus_C,LL_D_minus_C_se,LL_Dind_minus_C,LL_Dind_minus_C_se,LL_oracle
project,50,0.05,1.0,2.0,500,"[20260825, 54]",-1.9090928648345549,3,2.038746366925557,2.0463775939730033,0.2817206840322336,1.2631557295135336,2.7836862275075536,2.038746366925557,0.098,1.0,0.938,0.208,0.23915062334271697,0.006674012825471832,0.04741635451372821,7.159087375736108e-05,0.0,1.0,0.2504405975784962,0.006614066313623433,0.04836328016802486,0.00013743983632789346,3.2989045575335534,0.0,0.23948007327689438,0.006670876597099181,0.04748530792029881,7.910494066337794e-05,0.7494103369949918,0.97,0.23948007327689438,0.006670876597099181,0.04748530792029881,7.910494066337794e-05,0.7494103369949918,0.97,0.23955732864002463,0.006669543095873476,0.04750657368987709,8.006666704703209e-05,0.823320818411783,0.954,0.2406721162961096,0.006675352992318525,0.04769017130260103,0.00010387432806052708,1.6185667834139539,0.834,0.326,0.01,0.01,0.064,0.0,0.0,7.725536313021869e-05,0.00020392385857288196,0.23915062334271697
project,50,0.05,2.0,0.7,500,"[20260825, 55]",-4.9568426581977825,3,0.27046785702195636,0.2704962476364488,0.03621877416904966,0.17430740466196476,0.4062199739172503,0.024342107131976078,0.086,1.0,0.992,0.466,0.23679614151311504,0.006247563736039908,0.04802821150967019,0.0001071228221450235,0.0,1.0,0.24527612368473903,0.006138602251442756,0.048172374611190255,7.85398464706763e-05,0.9413848644810259,0.0,0.2368136162856771,0.006247311973979905,0.048029633093625894,0.00010711071296881717,0.038701899203964295,0.996,0.2368136162856771,0.006247311973979905,0.048029633093625894,0.00010711071296881717,0.038701899203964295,0.996,0.23685556177280448,0.006246788640602463,0.048031371490444244,0.0001070770654813439,0.040447250334561716,0.996,0.23732501265419007,0.00624121262017477,0.048028142203143775,0.00010458516791577409,0.24079594977575045,0.81,0.242,0.0,0.0,0.104,0.0,0.0,4.1945487127420465e-05,4.868518187582205e-05,0.23679614151311504
project,50,0.05,2.0,1.0,500,"[20260825, 56]",-3.8181857296691097,3,0.8415467684162262,0.8337857342437225,0.10776941823927808,0.5238025861172533,1.1972052528739814,0.0,0.058,1.0,0.952,0.208,0.21677271045352517,0.0052792678644965445,0.04743487863111822,8.741664794525063e-05,0.0,1.0,0.2247621590501809,0.005226882846110218,0.04772729686417185,9.099213220715587e-05,1.2502175158569246,0.0,0.2168332866239963,0.005278797675698955,0.0474469566314849,8.894805203013366e-05,0.10830175583444807,0.974,0.2168332866239963,0.005278797675698955,0.0474469566314849,8.894805203013366e-05,0.10830175583444807,0.974,0.21698667149001113,0.005277872699327571,0.047463765246078836,9.27860416061141e-05,0.17626203941793023,0.976,0.2177133590856455,0.0052739542208600585,0.047478045351818265,8.750283605764724e-05,0.23664297371618737,0.848,0.11,0.006,0.006,0.004,0.0,0.0,0.0001533848660148348,0.00012144528464514181,0.21677271045352517
project,50,0.05,2.0,1.25,500,"[20260825, 57]",-3.306124814942307,3,1.3869296402085922,1.3871273921507996,0.17848374089390692,0.8503946867714796,2.0168133692413277,0.08668310251303701,0.08,1.0,0.968,0.142,0.2241561051084277,0.0061710578478776715,0.04711107106669097,8.568908216158289e-05,0.0,1.0,0.23450166083241053,0.006072107628319737,0.04821610145111457,0.00014472729365400447,1.6791664118953544,0.0,0.22439880333220935,0.006168864016550908,0.04714626397887406,8.854868334073669e-05,0.3098963696936857,0.988,0.22439880333220935,0.006168864016550908,0.04714626397887406,8.854868334073669e-05,0.3098963696936857,0.988,0.22428833326093472,0.0061697141157840306,0.047153433118352336,8.899317767817439e-05,0.18859240878197567,0.974,0.2256355251545553,0.006155009068986599,0.047359585646153564,0.00010182040808964255,0.6712511006010705,0.816,0.176,0.0,0.0,0.018,0.0,0.0,-0.00011047007127463465,0.0001425063096042968,0.2241561051084277
project,50,0.05,2.0,1.5,500,"[20260825, 58]",-2.9745754381296035,3,1.9012527762971754,1.9001057550839417,0.23894996461537707,1.1416206002543985,2.5437744280639207,0.47531319407429384,0.066,1.0,0.972,0.118,0.2140204812710485,0.005686971591102179,0.04670062100109982,9.390728727135314e-05,0.0,1.0,0.2242701175884837,0.005631385366984888,0.04816208397301217,0.0002212985558053693,1.8409654882708433,0.0,0.21430141131968491,0.005686795940388352,0.04680223923264336,0.00012113266189916255,0.3469573682400724,0.98,0.21430141131968491,0.005686795940388352,0.04680223923264336,0.00012113266189916255,0.3469573682400724,0.98,0.21433418714971253,0.005686570212081711,0.04676798381353257,0.00010194648027926543,0.4249714089429594,0.982,0.21573613453066015,0.005676935183588573,0.04720187835456801,0.0001646058685745749,0.8175132853864334,0.784,0.288,0.008,0.008,0.052,0.0,0.0,3.2775830027589714e-05,0.0002407837841121409,0.2140204812710485
project,50,0.05,2.0,2.0,500,"[20260825, 59]",-2.575125163117998,3,2.746176217420872,2.759553016943005,0.3477519406931539,1.8216349693322091,3.857579111823476,2.746176217420872,0.068,1.0,0.954,0.11,0.212576361854537,0.005795167421136805,0.04645836711608864,8.758304436763078e-05,0.0,1.0,0.23419279037053917,0.006539332355904424,0.048961886349785294,0.0003300475386466749,4.318816464743358,0.0,0.21363299391689744,0.005809307842248297,0.046678635782964564,0.00013490617654374974,0.8842280818449425,0.964,0.21363299391689744,0.005809307842248297,0.046678635782964564,0.00013490617654374974,0.8842280818449425,0.964,0.21326232515214788,0.00582171118195688,0.04657935489852047,0.0001247386944412686,0.6510166337962133,0.98,0.21909399000975502,0.005993327122267713,0.04739305490680942,0.00021583724292712937,2.3798590752358004,0.752,0.49,0.014,0.014,0.104,0.0,0.0,-0.0003706687647496029,0.000845918784313728,0.212576361854537
project,50,0.2,0.5,0.7,500,"[20260825, 60]",-2.2025547884420567,3,0.6102032158344971,0.6036992052347675,0.11935009651743456,0.29110562028476455,1.0581409878764172,0.05491828942510475,0.0,1.0,0.96,0.104,0.5041052488492008,0.0007230315637794351,0.16118531393771685,0.00021268958466522868,0.0,1.0,0.5158448158923605,0.001368934715720643,0.16326970636822874,0.00028029647195700985,0.8935436240054817,0.0,0.5047977407635457,0.0008289845927412057,0.16134529874523448,0.00023301904092624,0.1823719396623339,0.98,0.5047977407635457,0.0008289845927412057,0.16134529874523448,0.00023301904092624,0.1823719396623339,0.98,0.5049006884123123,0.0008553513706961,0.16134923717579103,0.00023382243613939834,0.23986561822824554,0.968,0.5059994784650784,0.0008585598771794041,0.1617190074241061,0.0002476821301810811,0.3990129410691282,0.764,0.276,0.004,0.004,0.094,0.0,0.0,0.00010294764876666173,0.000321944961084957,0.5041052488492008
project,50,0.2,0.5,1.0,500,"[20260825, 61]",-1.5804345981935155,3,1.0978329920879606,1.0929738867703036,0.20504906896152658,0.6080100889825328,1.7135154618071964,0.0,0.0,1.0,0.958,0.006,0.49560074165678014,0.0007020356210699295,0.15900795226299386,0.0002137155498259472,0.0,1.0,0.5124341636138109,0.001522345151637497,0.16181496167424098,0.00032109317700813715,1.4228889878788467,0.0,0.4962532501903688,0.0007862321448966998,0.1591350420267773,0.0002240385425900236,0.2746492477144445,0.97,0.4962532501903688,0.0007862321448966998,0.1591350420267773,0.0002240385425900236,0.2746492477144445,0.97,0.49627129508844314,0.0007681087553666117,0.1591495154507071,0.0002290841513835459,0.3216068165222149,0.972,0.5010840239691903,0.0010232814877294558,0.16006395200225312,0.00026732827270264925,0.8173331205602696,0.702,0.034,0.0,0.0,0.012,0.0,0.0,1.804489807422971e-05,0.0003035247676034529,0.49560074165678014
project,50,0.2,0.5,1.25,500,"[20260825, 62]",-1.295789273423448,3,1.4157584045230507,1.4087750119514089,0.27937621105431876,0.6695847141792988,2.334861805924705,0.08848490028269067,0.0,1.0,0.954,0.0,0.4898224184900879,0.0005666923539380409,0.1575644766370576,0.000185404904362484,0.0,1.0,0.5063938602885493,0.0017282321645067202,0.1602925832274014,0.0002879569176931094,1.7093366009185527,0.0,0.49087318421661424,0.0008111584735039008,0.1576588565997804,0.00018957897588432342,0.5522668304654087,0.966,0.49087318421661424,0.0008111584735039008,0.1576588565997804,0.00018957897588432342,0.5522668304654087,0.966,0.4902368920145239,0.0005875347415338351,0.15763411094563975,0.00018821900707749443,0.2854610158122428,0.976,0.4955420047855059,0.001118901924499375,0.15848781192272474,0.00022547716922705126,1.0596837948037021,0.656,0.176,0.004,0.004,0.04,0.0,0.0,-0.0006362922020903327,0.0005655623803536422,0.4898224184900879
project,50,0.2,0.5,1.5,500,"[20260825, 63]",-1.1096286510716924,3,1.6767226756648128,1.6673512079117185,0.34179607820329583,0.9307854740040281,2.9309587238433568,0.4191806689162032,0.0,1.0,0.962,0.002,0.4857673158348022,0.000691471044541798,0.1563137984471802,0.00019752344545634823,0.0,1.0,0.4958747016292593,0.001332316883431112,0.15777135129681577,0.00025376011499715005,1.5040849060145112,0.0,0.48575043058579537,0.0006904013216753079,0.15631402633620856,0.00019793790594054003,0.13643287259828513,0.976,0.48575043058579537,0.0006904013216753079,0.15631402633620856,0.00019793790594054003,0.13643287259828513,0.976,0.4864546584355324,0.000837299321597976,0.15635557831970862,0.00019860691041223238,0.54819463197763,0.976,0.4884217870504694,0.0008843034034070323,0.15672178796344358,0.0002222467957208339,0.8876300425417399,0.71,0.372,0.02,0.02,0.106,0.0,0.0,0.0007042278497370293,0.0004421699328748049,0.4857673158348022
project,50,0.2,0.5,2.0,500,"[20260825, 64]",-0.8835253306520889,3,2.0512364219357333,2.0539477016373002,0.4061637041424241,1.0512039360335808,3.215375034254353,2.0512364219357333,0.0,1.0,0.93,0.002,0.47974577024110343,0.0007859236022958236,0.154549653646524,0.00022223765241308245,0.0,1.0,0.48629940966393564,0.0014684602450223568,0.15531227594747402,0.00029140744701491416,1.8591691633641585,0.0,0.48009717631529397,0.0008101251003426038,0.15463902263773302,0.00023456173450544108,0.6096351303028293,0.948,0.48009717631529397,0.0008101251003426038,0.15463902263773302,0.00023456173450544108,0.6096351303028293,0.948,0.48030200337713674,0.0008524923199115993,0.154644648328353,0.00023032527971611407,0.6987261075457948,0.942,0.4817083648456738,0.0010208549347335146,0.15485551530642658,0.00026063038052048023,1.3397943754532526,0.612,0.598,0.028,0.028,0.27,0.0,0.0,0.00020482706184284593,0.0002524206076820308,0.47974577024110343
project,50,0.2,1.0,0.7,500,"[20260825, 65]",-2.351380169303612,3,1.3300676906574131,1.3286393758663406,0.18661061985844632,0.8631866805113938,1.8769258125937955,0.11970609215916722,0.0,1.0,0.95,0.008,0.4897854719626605,0.000731212588436866,0.15754334224810002,0.0002348856856719523,0.0,1.0,0.5016096437959682,0.0015548246393211852,0.1591036509857242,0.000269894353661374,0.7904690513356216,0.0,0.49040444964757046,0.000757889152044622,0.15765932121022572,0.00023700652736848433,0.15520131931105596,0.966,0.49040444964757046,0.000757889152044622,0.15765932121022572,0.00023700652736848433,0.15520131931105596,0.966,0.490137631470776,0.0007427163812942915,0.15762346926122495,0.00023758243431620658,0.1093363970113077,0.97,0.49241092241896317,0.0008709738837303946,0.15801458514298666,0.00024571265130009066,0.3739456036816337,0.65,0.406,0.01,0.01,0.178,0.0,0.0,-0.0002668181767944856,0.00023767009041599746,0.4897854719626605
project,50,0.2,1.0,1.0,500,"[20260825, 66]",-1.7670506613041779,3,2.3327913545889136,2.336990434941833,0.3256687148762352,1.3179793019434363,3.3840009529066686,0.0,0.0,1.0,0.96,0.0,0.4722986950476943,0.0006897170591004321,0.15320851316980794,0.00022749071850086764,0.0,1.0,0.49190545456288753,0.0018631900626723662,0.15590814968227354,0.000300078044311205,1.183457637765374,0.0,0.4732446871050876,0.0007790088336634714,0.1533541451745046,0.00023482759569176684,0.257324500402032,0.968,0.4732446871050876,0.0007790088336634714,0.1533541451745046,0.00023482759569176684,0.257324500402032,0.968,0.47311526645112123,0.0007587202831781983,0.15329689963719095,0.0002293382755900348,0.24815054902915537,0.966,0.47976987852830566,0.0012188081470829765,0.15428888665258006,0.0002626257283109308,0.719507603863147,0.688,0.05,0.0,0.0,0.018,0.0,0.0,-0.00012942065396639524,0.00031499851105570945,0.4722986950476943
project,50,0.2,1.0,1.25,500,"[20260825, 67]",-1.5067987346554537,3,2.955264500374534,2.9453147874720162,0.3963456723643661,1.835000937367598,4.038076193507945,0.18470403127340837,0.0,1.0,0.944,0.002,0.46246744326175687,0.0009358906831679232,0.15044009307678424,0.00024121093560877497,0.0,1.0,0.481697664655141,0.002270872892061266,0.15317946727377973,0.00036116167815004624,1.429778643842482,0.0,0.46448060315579764,0.001337877270318008,0.15075657485148028,0.0002661275498326197,0.6281106904779523,0.954,0.46448060315579764,0.001337877270318008,0.15075657485148028,0.0002661275498326197,0.6281106904779523,0.954,0.46386645715158253,0.0010486795702278036,0.15068422759623024,0.00025173369692884815,0.42948885121684405,0.946,0.4703442157867466,0.0016684613311601887,0.15167669529453598,0.000313178143317821,0.9988340424027278,0.67,0.244,0.006,0.006,0.05,0.0,0.0,-0.0006141460042151322,0.0007328925521351536,0.46246744326175687
project,50,0.2,1.0,1.5,500,"[20260825, 68]",-1.3403534774864876,3,3.4044524696592697,3.4242407471389957,0.48151588981365806,1.5707425151496297,4.966457746929371,0.8511131174148174,0.0,1.0,0.94,0.0,0.4539967662607237,0.0008164680259116721,0.14822275037227065,0.0002783890195550469,0.0,1.0,0.4674097704351723,0.0023350411025935313,0.14982542353997738,0.00039888571695774277,1.578809427811875,0.0,0.4543373216359616,0.0008568992190754868,0.14832587240281436,0.00029354216544606016,0.2830007652414402,0.96,0.4543373216359616,0.0008568992190754868,0.14832587240281436,0.00029354216544606016,0.2830007652414402,0.96,0.4544414464075899,0.0009106523860276556,0.1483605543515767,0.00031924621905408935,0.3078677192138647,0.948,0.45937447372791734,0.0016281317647261564,0.14894688013150792,0.0003622845260427831,1.0807589745567856,0.65,0.462,0.018,0.018,0.176,0.0,0.0,0.00010412477162829404,0.00018188925305168152,0.4539967662607237
project,50,0.2,1.0,2.0,500,"[20260825, 69]",-1.14389674484319,3,4.013748194380489,4.003550091541945,0.5928360585480056,2.101112219833635,5.586876214082308,4.013748194380489,0.0,1.0,0.874,0.0,0.4421306992367631,0.000746716179165367,0.14458708450658747,0.00024064799503605917,0.0,1.0,0.4469219702964082,0.0019239460177848005,0.14476285638306538,0.0003491209664693522,1.691648921966545,0.0,0.44314999366205576,0.001075860281874223,0.14474469851486707,0.0002653718815955632,0.8544980920122593,0.9,0.44314999366205576,0.001075860281874223,0.14474469851486707,0.0002653718815955632,0.8544980920122593,0.9,0.44208516890322014,0.0008528831692743097,0.14464874191992066,0.0002739902408563156,0.6107776730026125,0.884,0.44318444719318995,0.0014254610260209923,0.14468779227502165,0.0003231836981325843,1.3659772180631646,0.468,0.678,0.07,0.07,0.412,0.0,0.0,-0.0010648247588355764,0.0006278747914812736,0.4421306992367631
project,50,0.2,2.0,0.7,500,"[20260825, 70]",-2.7980161007021005,3,2.226251000238809,2.227806867774039,0.2860072882772458,1.5283279554702078,3.112361113411005,0.20036259002149287,0.0,1.0,0.942,0.0,0.4600664614344488,0.0008657932191204709,0.14977700619272216,0.00028806650141206905,0.0,1.0,0.47232680335674876,0.002079209324584163,0.15103655504280403,0.0003090539554281116,0.7068498012498458,0.0,0.4602506421864285,0.0008749089102388616,0.14977759025782209,0.00028777329869136733,0.11249215110925233,0.96,0.4602506421864285,0.0008749089102388616,0.14977759025782209,0.00028777329869136733,0.11249215110925233,0.96,0.46040537649898516,0.0008776432349583215,0.14981390734538674,0.0002882333304109437,0.10878984927331775,0.966,0.4627494682444134,0.0011805330107713056,0.1500415964561502,0.0002873084482371851,0.35599781194138497,0.564,0.472,0.022,0.022,0.274,0.0,0.0,0.00015473431255659133,0.00022126587690965427,0.4600664614344488
project,50,0.2,2.0,1.0,500,"[20260825, 71]",-2.28779348968638,3,3.571745382858005,3.570285169592756,0.4347497193547154,2.356777779725255,4.9994204546456755,0.0,0.0,1.0,0.956,0.002,0.42941871440565205,0.0006441885435888937,0.1421900448573554,0.00024476002830756154,0.0,1.0,0.4475644209779194,0.002079300746371388,0.14490162316772393,0.00035680182283050443,0.8970189471030879,0.0,0.4328274395347279,0.001882681492954677,0.14254614067375831,0.00027786470150307563,0.6684292635870519,0.962,0.4328274395347279,0.001882681492954677,0.14254614067375831,0.00027786470150307563,0.6684292635870519,0.962,0.43217054025716295,0.0018144607115823809,0.14248138506993674,0.000272146460940219,0.63245852675665,0.97,0.43714718243726863,0.0017350047105499358,0.1433926036903328,0.00032050235118847285,0.6672189398907592,0.704,0.06,0.0,0.0,0.014,0.0,0.0,-0.000656899277564924,0.0005058497394865816,0.42941871440565205
project,50,0.2,2.0,1.25,500,"[20260825, 72]",-2.06951304393189,3,4.380643235618383,4.3842696512977,0.5802594591472824,2.4037967119039796,6.122422577065621,0.2737902022261489,0.0,1.0,0.944,0.0,0.4126642146519895,0.0006542851232144581,0.13726850505788474,0.000241299374623673,0.0,1.0,0.42673884455336286,0.0015138485686021907,0.13943169811578673,0.00029875764393305377,0.9417955524680548,0.0,0.4135235059292099,0.0007360617861562142,0.1373931052974009,0.0002463475724511592,0.2761625234543258,0.974,0.4135235059292099,0.0007360617861562142,0.1373931052974009,0.0002463475724511592,0.2761625234543258,0.974,0.41343830242539775,0.0007003447961571375,0.13740824733076598,0.0002451890668204129,0.2563129165182935,0.956,0.41764537133209756,0.001013343071604165,0.13802811640151372,0.00026632569707365025,0.6146994801832182,0.672,0.276,0.006,0.006,0.09,0.0,0.0,-8.520350381211672e-05,0.0003288048720046372,0.4126642146519895
project,50,0.2,2.0,1.5,500,"[20260825, 73]",-1.933992773298046,3,4.91458215140412,4.904992444307297,0.5902129890840373,2.78457839315225,6.637539763906869,1.22864553785103,0.0,1.0,0.888,0.0,0.401562257248989,0.0006749127554126364,0.13371823816644973,0.00025097635953050864,0.0,1.0,0.41311440786403153,0.0017084110067605697,0.1353463914989415,0.00032515169835367944,1.1124946051552191,0.0,0.4025076594561088,0.0007913356568909792,0.1338808161238943,0.00026203826953811045,0.3968519095845579,0.928,0.4025076594561088,0.0007913356568909792,0.1338808161238943,0.00026203826953811045,0.3968519095845579,0.928,0.40213713689806174,0.0007549296629662867,0.1339135303934624,0.00026757198675915207,0.31063720669820377,0.938,0.405866752111833,0.0011413643416203995,0.1344268308660414,0.00028972904744880933,0.8109889087854736,0.606,0.486,0.042,0.042,0.2,0.0,0.0,-0.000370522558047068,0.0003952605601037576,0.401562257248989
project,50,0.2,2.0,2.0,500,"[20260825, 74]",-1.7793643819034308,3,5.593650087053791,5.6363144289959735,0.675788267896695,3.310051663417087,7.620171190894765,5.593650087053791,0.0,1.0,0.814,0.0,0.3866204212813614,0.0007374761067965317,0.1285982399901601,0.0002946997626270439,0.0,1.0,0.3845914168089064,0.0016846094667164423,0.1270066843560358,0.0003212178697209949,1.2862419955306885,0.0,0.3851945968032078,0.0007669108364590365,0.12827926151039412,0.00029436167062967515,0.48070573125276095,0.864,0.3851945968032078,0.0007669108364590365,0.12827926151039412,0.00029436167062967515,0.48070573125276095,0.864,0.385603066420764,0.0007836951420216421,0.12839546910930807,0.0003017642178101398,0.4402840394629573,0.87,0.38382942519896984,0.001191276769424333,0.1276489099732136,0.0003167456676252858,1.0717408721125405,0.432,0.762,0.124,0.124,0.48,0.0,0.0,0.0004084696175561875,0.0002898406115799742,0.3845914168089064
project,50,0.5,0.5,0.7,500,"[20260825, 75]",-0.5562295204540288,3,2.735102644548726,2.7529856177941276,0.5277449049028187,1.1377129447691112,4.482865893977874,0.24615923800938538,0.0,1.0,0.858,0.0,0.6855596958554967,0.0008044210039205469,0.24558372603868828,0.0003423247836936741,0.0,1.0,0.6953073494933437,0.0012293831607357677,0.24911725557349873,0.000450468672896994,0.607471248363909,0.0,0.6863549721041354,0.0008252894104792343,0.24598386949613496,0.00035389517981484396,0.2078928700158395,0.892,0.6863549721041354,0.0008252894104792343,0.24598386949613496,0.00035389517981484396,0.2078928700158395,0.892,0.6864169474863322,0.0008348377728808243,0.24601511001546653,0.0003577116564356927,0.22249274667484578,0.902,0.6885169393453402,0.0009484349294830247,0.24681848411580587,0.0003939062212958332,0.3696987499364641,0.614,0.408,0.052,0.052,0.196,0.0,0.0,6.197538219678678e-05,0.00025251259631915176,0.6855596958554967
project,50,0.5,0.5,1.0,500,"[20260825, 76]",-0.4134940666589879,3,2.9980408784378416,2.9695093082277513,0.5949078567719426,1.2524635170693994,4.812066201948324,0.0,0.0,1.0,0.904,0.0,0.6624761863503315,0.0006537803299270518,0.2353459345535713,0.0002888933256407498,0.0,1.0,0.6752255717126916,0.0012459719640610487,0.23955057619828107,0.000421251955109115,0.6743242826384049,0.0,0.6637003849226762,0.0007362885120500083,0.23580829102081,0.0003136391376903621,0.20563703824953014,0.944,0.6637003849226762,0.0007362885120500083,0.23580829102081,0.0003136391376903621,0.20563703824953014,0.944,0.6642963455643592,0.0007739063071645991,0.23607459547826123,0.00033767116801024184,0.2259469398967151,0.926,0.6671919211770085,0.0009844670485960817,0.23692393663254843,0.00036644842325841834,0.41465152856208237,0.706,0.078,0.002,0.002,0.014,0.0,0.0,0.000595960641683029,0.0003576037706751397,0.6624761863503315
project,50,0.5,0.5,1.25,500,"[20260825, 77]",-0.3514573112771153,3,3.122211642484708,3.0927287675140835,0.6288344765553454,1.4639053905617654,4.75711314819695,0.19513822765529426,0.0,1.0,0.902,0.0,0.6479067410772351,0.0006295838973485519,0.22877382330902526,0.00029009111993601747,0.0,1.0,0.6608585121027202,0.00137149899709113,0.23265135988764354,0.0004611786236106647,0.7705246715034143,0.0,0.6498608080248934,0.0008166713657347754,0.22941321595237407,0.00033824178305246746,0.30446066603387917,0.93,0.6498608080248934,0.0008166713657347754,0.22941321595237407,0.00033824178305246746,0.30446066603387917,0.93,0.6498371555079192,0.0008269776366373542,0.2294264231599561,0.0003412511378498536,0.3100336812326514,0.926,0.6530808328221526,0.0010600640021287966,0.23032931730197562,0.00039682373907572123,0.5210487493505427,0.65,0.274,0.01,0.01,0.11,0.0,0.0,-2.3652516974368655e-05,0.00048113799510416527,0.6479067410772351
project,50,0.5,0.5,1.5,500,"[20260825, 78]",-0.31311678010205346,3,3.269967084061906,3.27740408488773,0.6556372390220151,1.664720565900912,5.098336367086401,0.8174917710154765,0.0,1.0,0.88,0.0,0.635196667226252,0.0006283279706087399,0.22293227281154457,0.00029121485347549664,0.0,1.0,0.6422006551225666,0.001296096194141007,0.22409010282598094,0.00039017050043748064,0.8134795285528882,0.0,0.6354355401331138,0.0006603836075351298,0.2229334912891112,0.0002939168807923487,0.2493670473121412,0.926,0.6354355401331138,0.0006603836075351298,0.2229334912891112,0.0002939168807923487,0.2493670473121412,0.926,0.6357380285636932,0.0007139631573505262,0.22301654609998145,0.00030011307817974416,0.29664951833757897,0.916,0.6378130136632398,0.0009940570112676767,0.2231529489833989,0.000328804409395011,0.6329342874151012,0.542,0.536,0.05,0.05,0.296,0.0,0.0,0.00030248843057938135,0.00033664773477247185,0.635196667226252
project,50,0.5,0.5,2.0,500,"[20260825, 79]",-0.27085934328121364,3,3.2929372554156555,3.2624785661095763,0.645826342426546,1.525507916962326,5.573047035907993,3.2929372554156555,0.0,1.0,0.748,0.0,0.6127868347255631,0.0005031776965696587,0.21259253135670797,0.00025219205458767394,0.0,1.0,0.6052372078615613,0.0010456169804097773,0.20788380109741939,0.00029635043526159247,0.9185103513954278,0.0,0.6105963515917241,0.0006164524096541537,0.21160424948583714,0.00028033213012377254,0.4472882882069369,0.828,0.6105963515917241,0.0006164524096541537,0.21160424948583714,0.00028033213012377254,0.4472882882069369,0.828,0.6100268949480492,0.0005926104384740342,0.21136328331295856,0.00027119724142253646,0.4549261685026778,0.806,0.605928107805005,0.0008281128161650628,0.2089813678025948,0.00028762646641854905,0.8393482033185392,0.338,0.818,0.166,0.166,0.6,0.0,0.0,-0.0005694566436748736,0.00043703909130280306,0.6052372078615613
project,50,0.5,1.0,0.7,500,"[20260825, 80]",-0.6528986815334421,3,5.979009277154611,5.975778780786616,0.86810001432887,3.5336671474447066,8.74530855740662,0.5381108349439151,0.0,1.0,0.866,0.0,0.6445622597793191,0.0007231103654568878,0.22557572181108318,0.00027117299448429686,0.0,1.0,0.6494432819065871,0.0012224986476371113,0.22724598385296016,0.000367887660994882,0.39689887786907385,0.0,0.6446408870008977,0.0007548470812667994,0.22568691735160254,0.00027894235403509346,0.15609181102122988,0.888,0.6446408870008977,0.0007548470812667994,0.22568691735160254,0.00027894235403509346,0.15609181102122988,0.888,0.6445091258629249,0.0007390963374729802,0.22562482931199593,0.00027807785834357493,0.13789143949521454,0.902,0.6449949994423401,0.0008489489875410362,0.22595797994917446,0.0003068981253972988,0.26287237827639137,0.484,0.594,0.072,0.072,0.386,0.0,0.0,-0.00013176113797280586,0.0002873919766728182,0.6445622597793191
project,50,0.5,1.0,1.0,500,"[20260825, 81]",-0.5417186865624273,3,6.504976354508558,6.500178234718411,0.9279723705527861,3.8798618389591706,8.81574622545169,0.0,0.0,1.0,0.954,0.0,0.5943239454663539,0.0007650114874674672,0.2049721056328392,0.0002930840434081411,0.0,1.0,0.6082129475575314,0.0018789068378145203,0.20845629917805916,0.000387254570875586,0.5238868111651672,0.0,0.5950073921443524,0.0008411125071594978,0.2051219636169127,0.0002987438652472895,0.11461916253204309,0.962,0.5950073921443524,0.0008411125071594978,0.2051219636169127,0.0002987438652472895,0.11461916253204309,0.962,0.5950950890533198,0.0008586529444278193,0.20515401478499826,0.00030332222972319285,0.12326805516424869,0.97,0.5995980625555904,0.0015704728111683905,0.20617888056747138,0.0003485447459045564,0.3492865888443368,0.69,0.056,0.0,0.0,0.012,0.0,0.0,8.769690896735449e-05,0.0002380461471646634,0.5943239454663539
project,50,0.5,1.0,1.25,500,"[20260825, 82]",-0.5006514993098714,3,6.807780710518521,6.818052127870999,0.9781374504459213,3.7894852490474378,9.969569309243154,0.42548629440740754,0.0,1.0,0.904,0.0,0.560943392865152,0.0006493638564043026,0.19081781605178624,0.00025889139594754686,0.0,1.0,0.5705186022226719,0.0013051904005742458,0.19258036599492284,0.0003161664229879771,0.5183341348857332,0.0,0.5615018263544409,0.0006975834128146746,0.19088787308840277,0.0002611882110295646,0.16622377060011223,0.94,0.5615018263544409,0.0006975834128146746,0.19088787308840277,0.0002611882110295646,0.16622377060011223,0.94,0.5616062152653253,0.0007047318558467358,0.19095126309827282,0.0002672819150707393,0.16487887024591238,0.94,0.5642870174816857,0.0010222535156588363,0.19127759218296495,0.00028042348388513744,0.3716347668698283,0.6,0.384,0.034,0.034,0.198,0.0,0.0,0.00010438891088440228,0.0002582162987639746,0.560943392865152
